LocationName,Measure,Stroke_Rate_%_by_tract,Stroke_Low_Confidence_Limit,Stroke_High_Confidence_Limit
23005002102,Stroke among adults aged >=18 years,2.3,2,2.6
23005004401,Stroke among adults aged >=18 years,2.5,2.2,3
23021960600,Stroke among adults aged >=18 years,4.4,3.9,4.8
23029956300,Stroke among adults aged >=18 years,4.2,3.8,4.7
23031006101,Stroke among adults aged >=18 years,3,2.6,3.4
23031025202,Stroke among adults aged >=18 years,3.1,2.7,3.5
24001001503,Stroke among adults aged >=18 years,3.6,3.3,4
24005406000,Stroke among adults aged >=18 years,2.6,2.3,2.8
24005408506,Stroke among adults aged >=18 years,2.2,2,2.4
24005430400,Stroke among adults aged >=18 years,2.9,2.6,3.3
24005440200,Stroke among adults aged >=18 years,3.4,3.1,3.8
24005440300,Stroke among adults aged >=18 years,2.7,2.3,3.2
24005451801,Stroke among adults aged >=18 years,3,2.7,3.3
24005451803,Stroke among adults aged >=18 years,2.2,1.9,2.4
24009860900,Stroke among adults aged >=18 years,3.3,2.9,3.7
24009861001,Stroke among adults aged >=18 years,2.4,2.1,2.7
24013501001,Stroke among adults aged >=18 years,2.5,2.2,2.8
24013504100,Stroke among adults aged >=18 years,2.6,2.3,2.9
24013506101,Stroke among adults aged >=18 years,2.6,2.3,2.9
24017850801,Stroke among adults aged >=18 years,3.1,2.7,3.4
24021752202,Stroke among adults aged >=18 years,1.4,1.3,1.6
24025301205,Stroke among adults aged >=18 years,2,1.8,2.3
24025303206,Stroke among adults aged >=18 years,2.3,2,2.6
24025303602,Stroke among adults aged >=18 years,2.5,2.2,2.8
24025303606,Stroke among adults aged >=18 years,1.9,1.7,2.2
24025303802,Stroke among adults aged >=18 years,2.2,1.9,2.6
1069041100,Stroke among adults aged >=18 years,3.9,3.5,4.5
1045020802,Stroke among adults aged >=18 years,3.9,3.4,4.3
1073003100,Stroke among adults aged >=18 years,5.4,4.8,6
1071950200,Stroke among adults aged >=18 years,4.2,3.8,4.7
1007010002,Stroke among adults aged >=18 years,3.3,3,3.5
1055010501,Stroke among adults aged >=18 years,2.7,2.3,3.1
1067030300,Stroke among adults aged >=18 years,4.9,4.3,5.5
1045020500,Stroke among adults aged >=18 years,4.1,3.6,4.7
1055011001,Stroke among adults aged >=18 years,3.6,3.3,4
1061050600,Stroke among adults aged >=18 years,3.3,3,3.7
1025957601,Stroke among adults aged >=18 years,4.3,3.8,4.8
1073005200,Stroke among adults aged >=18 years,6.2,5.4,7.1
1073002305,Stroke among adults aged >=18 years,2.1,1.9,2.4
1051031300,Stroke among adults aged >=18 years,3.2,2.9,3.6
1053970100,Stroke among adults aged >=18 years,3.9,3.5,4.3
1015002000,Stroke among adults aged >=18 years,2.7,2.5,3
1055000500,Stroke among adults aged >=18 years,4.8,4.2,5.4
1023956700,Stroke among adults aged >=18 years,5.8,5.3,6.4
1051030500,Stroke among adults aged >=18 years,3.3,3,3.7
1049960300,Stroke among adults aged >=18 years,4.1,3.7,4.5
1047956400,Stroke among adults aged >=18 years,6.9,6.1,7.8
1073000500,Stroke among adults aged >=18 years,6.6,5.8,7.5
1073005101,Stroke among adults aged >=18 years,7.7,6.9,8.6
1019955800,Stroke among adults aged >=18 years,3.4,3.1,3.7
1017954700,Stroke among adults aged >=18 years,3.5,3.2,3.8
1069041200,Stroke among adults aged >=18 years,7,6.2,7.9
1051030200,Stroke among adults aged >=18 years,3.1,2.8,3.5
1059973300,Stroke among adults aged >=18 years,3.4,3.1,3.7
1027958900,Stroke among adults aged >=18 years,4.3,3.9,4.7
1067030400,Stroke among adults aged >=18 years,4.6,4.2,5
1073002700,Stroke among adults aged >=18 years,4.2,3.7,4.9
1051030800,Stroke among adults aged >=18 years,3.5,3.1,3.8
1063060200,Stroke among adults aged >=18 years,6.6,6.1,7.2
1011952200,Stroke among adults aged >=18 years,5.1,4.6,5.6
1015001201,Stroke among adults aged >=18 years,5.3,4.7,6.1
1073003900,Stroke among adults aged >=18 years,5.2,4.7,5.8
1001021000,Stroke among adults aged >=18 years,3.6,3.3,3.9
1055001200,Stroke among adults aged >=18 years,3.6,3.1,4.2
1071950500,Stroke among adults aged >=18 years,4,3.6,4.3
1015000400,Stroke among adults aged >=18 years,6.4,5.7,7.1
1053970300,Stroke among adults aged >=18 years,4.2,3.8,4.6
1003010903,Stroke among adults aged >=18 years,3,2.7,3.4
1033021000,Stroke among adults aged >=18 years,4.1,3.7,4.6
1005950900,Stroke among adults aged >=18 years,5.2,4.6,5.8
1073004901,Stroke among adults aged >=18 years,2.2,2,2.5
1017954200,Stroke among adults aged >=18 years,3.8,3.4,4.2
1003011406,Stroke among adults aged >=18 years,2.3,2,2.6
1033020100,Stroke among adults aged >=18 years,4.2,3.6,4.8
1073000800,Stroke among adults aged >=18 years,7.3,6.5,8.2
1073005903,Stroke among adults aged >=18 years,4.2,3.8,4.9
1031010200,Stroke among adults aged >=18 years,3.8,3.4,4.2
1021060102,Stroke among adults aged >=18 years,4.4,3.9,5
1049960200,Stroke among adults aged >=18 years,3.8,3.5,4.2
1009050601,Stroke among adults aged >=18 years,3,2.7,3.3
1069040202,Stroke among adults aged >=18 years,2.8,2.4,3.2
1047956701,Stroke among adults aged >=18 years,3.6,3.2,4.1
1013953200,Stroke among adults aged >=18 years,4.1,3.7,4.5
1013953100,Stroke among adults aged >=18 years,5,4.5,5.5
1055010700,Stroke among adults aged >=18 years,3.6,3.2,3.9
1073004701,Stroke among adults aged >=18 years,2.2,1.9,2.7
1073004000,Stroke among adults aged >=18 years,6.7,5.8,7.5
1009050300,Stroke among adults aged >=18 years,4.2,3.8,4.5
1047956300,Stroke among adults aged >=18 years,5.2,4.6,5.9
1073003500,Stroke among adults aged >=18 years,4.5,4.1,5
1015002502,Stroke among adults aged >=18 years,3.1,2.8,3.5
1073005701,Stroke among adults aged >=18 years,5.8,5.1,6.6
1025958001,Stroke among adults aged >=18 years,4.7,4.3,5.2
1003011502,Stroke among adults aged >=18 years,3.5,3.1,4
1057020000,Stroke among adults aged >=18 years,4.1,3.7,4.5
1071950600,Stroke among adults aged >=18 years,4.2,3.8,4.5
1021060401,Stroke among adults aged >=18 years,3.3,3,3.6
1017953800,Stroke among adults aged >=18 years,4.9,4.5,5.3
1015001100,Stroke among adults aged >=18 years,2.9,2.6,3.3
1059973700,Stroke among adults aged >=18 years,3.7,3.3,4.1
1015002300,Stroke among adults aged >=18 years,4.6,4.1,5.1
1017954500,Stroke among adults aged >=18 years,4.7,4.2,5.3
1005950500,Stroke among adults aged >=18 years,4.4,4,4.9
1073002900,Stroke among adults aged >=18 years,7.8,6.8,8.9
1071950900,Stroke among adults aged >=18 years,3.5,3.1,3.9
1019956000,Stroke among adults aged >=18 years,4.7,4.1,5.3
1053970700,Stroke among adults aged >=18 years,4.9,4.3,5.6
1005950700,Stroke among adults aged >=18 years,6.3,5.5,7.2
1049960600,Stroke among adults aged >=18 years,4.1,3.7,4.5
1073001200,Stroke among adults aged >=18 years,5.4,4.9,6
1021060500,Stroke among adults aged >=18 years,4.3,3.9,4.7
1073003700,Stroke among adults aged >=18 years,5.4,4.9,6
1059973400,Stroke among adults aged >=18 years,4.4,3.9,4.9
1039962400,Stroke among adults aged >=18 years,3.6,3.1,4
1073005103,Stroke among adults aged >=18 years,6.4,5.6,7.5
1035960300,Stroke among adults aged >=18 years,5.1,4.6,5.6
1021060600,Stroke among adults aged >=18 years,3.3,3,3.6
1015001600,Stroke among adults aged >=18 years,3.7,3.4,4.1
1033020300,Stroke among adults aged >=18 years,6.2,5.5,7
1009050500,Stroke among adults aged >=18 years,3.5,3.2,3.9
1009050400,Stroke among adults aged >=18 years,3.4,3.1,3.7
1015001202,Stroke among adults aged >=18 years,3.8,3.3,4.3
1015002400,Stroke among adults aged >=18 years,3.1,2.8,3.5
1015000700,Stroke among adults aged >=18 years,3.7,3.4,4.1
1073004902,Stroke among adults aged >=18 years,1.8,1.6,2.1
1001020801,Stroke among adults aged >=18 years,2.7,2.4,3
1065040100,Stroke among adults aged >=18 years,4.7,4.3,5.2
1015002501,Stroke among adults aged >=18 years,2.7,2.5,3
1003010704,Stroke among adults aged >=18 years,3.1,2.7,3.5
1013953300,Stroke among adults aged >=18 years,3.8,3.5,4.3
1013953400,Stroke among adults aged >=18 years,6.6,5.9,7.3
1055000200,Stroke among adults aged >=18 years,4.9,4.4,5.5
1015001300,Stroke among adults aged >=18 years,4.7,4.1,5.4
1059973000,Stroke among adults aged >=18 years,3.8,3.3,4.4
1073002200,Stroke among adults aged >=18 years,5,4.5,5.7
1069040100,Stroke among adults aged >=18 years,2.8,2.5,3.1
1065040000,Stroke among adults aged >=18 years,4.2,3.8,4.6
1031010400,Stroke among adults aged >=18 years,4.2,3.7,4.6
1053970500,Stroke among adults aged >=18 years,4.7,4.3,5.2
1043964900,Stroke among adults aged >=18 years,3.6,3.2,4
1045021101,Stroke among adults aged >=18 years,2.7,2.5,3
1041963500,Stroke among adults aged >=18 years,4.3,3.9,4.7
1055000400,Stroke among adults aged >=18 years,3.7,3.2,4.2
1039962700,Stroke among adults aged >=18 years,5.2,4.6,5.8
1035960500,Stroke among adults aged >=18 years,5.2,4.7,5.7
1047956702,Stroke among adults aged >=18 years,4.6,4,5.3
1033020200,Stroke among adults aged >=18 years,4.6,4,5.3
1033020500,Stroke among adults aged >=18 years,3.8,3.4,4.3
1005950400,Stroke among adults aged >=18 years,4.6,4.1,5
1043964300,Stroke among adults aged >=18 years,3.4,3,3.8
1043965500,Stroke among adults aged >=18 years,3.5,3.2,3.9
1073003803,Stroke among adults aged >=18 years,5.7,5,6.5
1043965000,Stroke among adults aged >=18 years,3.5,3,4
1073000400,Stroke among adults aged >=18 years,4.9,4.4,5.6
1003011401,Stroke among adults aged >=18 years,3.3,3,3.7
1019955701,Stroke among adults aged >=18 years,4.2,3.8,4.7
1039961800,Stroke among adults aged >=18 years,4.7,4.2,5.3
1033020701,Stroke among adults aged >=18 years,3,2.7,3.3
1051031200,Stroke among adults aged >=18 years,4.2,3.9,4.6
1007010003,Stroke among adults aged >=18 years,3.2,2.9,3.5
1033020901,Stroke among adults aged >=18 years,3.8,3.4,4.2
1031010800,Stroke among adults aged >=18 years,3.1,2.8,3.4
1035960200,Stroke among adults aged >=18 years,4.7,4.3,5.2
1031010600,Stroke among adults aged >=18 years,4.1,3.7,4.5
1065040400,Stroke among adults aged >=18 years,5.5,5,6.1
1043965100,Stroke among adults aged >=18 years,2.9,2.6,3.3
1021060300,Stroke among adults aged >=18 years,3.6,3.2,4
1025957902,Stroke among adults aged >=18 years,4.5,4.1,5
1073002400,Stroke among adults aged >=18 years,4.4,3.9,4.9
1041963700,Stroke among adults aged >=18 years,4,3.5,4.4
1069041700,Stroke among adults aged >=18 years,5,4.6,5.6
1057020100,Stroke among adults aged >=18 years,4.2,3.8,4.6
1031010300,Stroke among adults aged >=18 years,3.3,3,3.6
1073005910,Stroke among adults aged >=18 years,3.5,3.1,3.9
1017954400,Stroke among adults aged >=18 years,6.2,5.5,7
1043964400,Stroke among adults aged >=18 years,3.5,3.2,3.9
1069040400,Stroke among adults aged >=18 years,3.1,2.7,3.6
1025957700,Stroke among adults aged >=18 years,5.7,5.2,6.3
1015000800,Stroke among adults aged >=18 years,5.9,5.2,6.5
1055010200,Stroke among adults aged >=18 years,4.2,3.8,4.8
1069042000,Stroke among adults aged >=18 years,4,3.6,4.4
1039962600,Stroke among adults aged >=18 years,4,3.5,4.5
1055000700,Stroke among adults aged >=18 years,4.9,4.3,5.5
1031011202,Stroke among adults aged >=18 years,2,1.8,2.2
1069040900,Stroke among adults aged >=18 years,3.1,2.8,3.5
1071951000,Stroke among adults aged >=18 years,4.2,3.8,4.7
1043965200,Stroke among adults aged >=18 years,3.2,2.9,3.6
1027959100,Stroke among adults aged >=18 years,3.8,3.4,4.1
1069041800,Stroke among adults aged >=18 years,4.7,4.3,5.1
1073005104,Stroke among adults aged >=18 years,2,1.8,2.2
1055010402,Stroke among adults aged >=18 years,3.2,2.8,3.7
1073002100,Stroke among adults aged >=18 years,4.5,4,5.1
1001020700,Stroke among adults aged >=18 years,3.7,3.3,4.1
1039962100,Stroke among adults aged >=18 years,4.2,3.8,4.7
1003011405,Stroke among adults aged >=18 years,3,2.6,3.5
1045020700,Stroke among adults aged >=18 years,5.1,4.6,5.7
1015001000,Stroke among adults aged >=18 years,3.3,2.9,3.7
1003011403,Stroke among adults aged >=18 years,2.8,2.5,3.1
1073005000,Stroke among adults aged >=18 years,2,1.7,2.2
1043964600,Stroke among adults aged >=18 years,3.3,3,3.7
1029959800,Stroke among adults aged >=18 years,3.2,2.9,3.5
1005950600,Stroke among adults aged >=18 years,4.7,4.3,5.2
1055001000,Stroke among adults aged >=18 years,5.1,4.6,5.7
1071950400,Stroke among adults aged >=18 years,3.6,3.3,3.9
1069040800,Stroke among adults aged >=18 years,3.3,3,3.7
1043965300,Stroke among adults aged >=18 years,3.6,3.3,4
1031011300,Stroke among adults aged >=18 years,5.8,5.1,6.5
1055000800,Stroke among adults aged >=18 years,6.7,5.9,7.4
1003011602,Stroke among adults aged >=18 years,5,4.4,5.6
1003010200,Stroke among adults aged >=18 years,3.9,3.5,4.3
1043964700,Stroke among adults aged >=18 years,3.2,2.9,3.5
1067030600,Stroke among adults aged >=18 years,4.1,3.8,4.5
1037961000,Stroke among adults aged >=18 years,5,4.6,5.4
1061050100,Stroke among adults aged >=18 years,4.6,4.2,5.2
1039962300,Stroke among adults aged >=18 years,3.7,3.4,4.1
1041963600,Stroke among adults aged >=18 years,4.3,4,4.7
1073001100,Stroke among adults aged >=18 years,4.9,4.2,5.6
1043965401,Stroke among adults aged >=18 years,4.7,4.2,5.4
1057020400,Stroke among adults aged >=18 years,3.8,3.5,4.2
1039961900,Stroke among adults aged >=18 years,3.4,3,3.8
1041963900,Stroke among adults aged >=18 years,4.3,3.8,4.7
1015001400,Stroke among adults aged >=18 years,4.1,3.7,4.5
1045021400,Stroke among adults aged >=18 years,3.8,3.5,4.1
1043965402,Stroke among adults aged >=18 years,4,3.6,4.5
1051030100,Stroke among adults aged >=18 years,2.6,2.4,2.8
1061050500,Stroke among adults aged >=18 years,4,3.6,4.4
1015000200,Stroke among adults aged >=18 years,4.7,4.1,5.3
1039963000,Stroke among adults aged >=18 years,4.8,4.3,5.2
1049961100,Stroke among adults aged >=18 years,4,3.4,4.6
1009050700,Stroke among adults aged >=18 years,3.6,3.3,4
1047957100,Stroke among adults aged >=18 years,5.6,5.1,6.1
1043964100,Stroke among adults aged >=18 years,4.1,3.7,4.4
1059973500,Stroke among adults aged >=18 years,3.9,3.5,4.3
1055010601,Stroke among adults aged >=18 years,3.2,2.8,3.5
1015002103,Stroke among adults aged >=18 years,3.4,3,3.8
1045020000,Stroke among adults aged >=18 years,0.8,0.7,0.9
1071950100,Stroke among adults aged >=18 years,3.6,3.3,4.1
1055011100,Stroke among adults aged >=18 years,3.8,3.4,4.1
1041963800,Stroke among adults aged >=18 years,4.9,4.5,5.4
1001020100,Stroke among adults aged >=18 years,3,2.6,3.5
1073002303,Stroke among adults aged >=18 years,5.4,4.8,6.2
1033020902,Stroke among adults aged >=18 years,3.8,3.4,4.4
1039962500,Stroke among adults aged >=18 years,5.6,4.7,6.6
1049960700,Stroke among adults aged >=18 years,3.7,3.4,4.1
1063060100,Stroke among adults aged >=18 years,6.8,6.1,7.5
1047956600,Stroke among adults aged >=18 years,5.2,4.5,5.9
1073001500,Stroke among adults aged >=18 years,6.2,5.6,6.9
1039961600,Stroke among adults aged >=18 years,3.8,3.4,4.3
1005950800,Stroke among adults aged >=18 years,4.5,4,5.2
1055010602,Stroke among adults aged >=18 years,3.1,2.8,3.4
1059973100,Stroke among adults aged >=18 years,3.2,2.9,3.6
1045020400,Stroke among adults aged >=18 years,4.1,3.6,4.7
1049960500,Stroke among adults aged >=18 years,3.8,3.5,4.2
1047956500,Stroke among adults aged >=18 years,7.3,6.5,8.3
1069041600,Stroke among adults aged >=18 years,3.7,3.4,4
1003011407,Stroke among adults aged >=18 years,3.2,2.8,3.7
1045020801,Stroke among adults aged >=18 years,3.8,3.4,4.2
1067030500,Stroke among adults aged >=18 years,3.3,3,3.7
1001020200,Stroke among adults aged >=18 years,3.6,3.2,4
1047956900,Stroke among adults aged >=18 years,6.5,5.9,7.2
1055000900,Stroke among adults aged >=18 years,4.5,3.9,5.1
1049960400,Stroke among adults aged >=18 years,3.5,3.2,3.9
1047956201,Stroke among adults aged >=18 years,4.3,3.8,4.7
1045020100,Stroke among adults aged >=18 years,4,3.7,4.4
1003011102,Stroke among adults aged >=18 years,2.7,2.3,3
1051030400,Stroke among adults aged >=18 years,3.4,3.1,3.8
1053969900,Stroke among adults aged >=18 years,3.9,3.5,4.3
1059972900,Stroke among adults aged >=18 years,3.6,3.2,4
1001020600,Stroke among adults aged >=18 years,3.6,3.2,4
1063060000,Stroke among adults aged >=18 years,6.7,6.2,7.4
1013952900,Stroke among adults aged >=18 years,4.8,4.3,5.3
1025957800,Stroke among adults aged >=18 years,4.7,4.3,5.1
1027959000,Stroke among adults aged >=18 years,5.6,5,6.2
1003010906,Stroke among adults aged >=18 years,3.6,3.2,4
1031010900,Stroke among adults aged >=18 years,4,3.6,4.4
1055001100,Stroke among adults aged >=18 years,3.3,2.9,3.6
1003011201,Stroke among adults aged >=18 years,3.4,2.8,3.9
1073003300,Stroke among adults aged >=18 years,7.4,6.5,8.5
1003010703,Stroke among adults aged >=18 years,2.2,2,2.4
1039962900,Stroke among adults aged >=18 years,3.4,3,3.8
1051030600,Stroke among adults aged >=18 years,3.5,3.1,3.9
1015002101,Stroke among adults aged >=18 years,1.5,1.3,1.7
1009050200,Stroke among adults aged >=18 years,3.4,3.1,3.8
1003010705,Stroke among adults aged >=18 years,2.7,2.4,3
1031010100,Stroke among adults aged >=18 years,3.8,3.4,4.2
1073003400,Stroke among adults aged >=18 years,5.3,4.7,6.1
1001020900,Stroke among adults aged >=18 years,2.8,2.5,3
1003010300,Stroke among adults aged >=18 years,3.2,2.9,3.5
1049960900,Stroke among adults aged >=18 years,4.1,3.7,4.4
1053970200,Stroke among adults aged >=18 years,5.8,5.1,6.6
1073005907,Stroke among adults aged >=18 years,3.7,3.3,4.1
1003010800,Stroke among adults aged >=18 years,3.8,3.4,4.2
1003010701,Stroke among adults aged >=18 years,2.8,2.5,3.2
1003010500,Stroke among adults aged >=18 years,3.3,2.9,3.8
1051030702,Stroke among adults aged >=18 years,2.8,2.5,3.1
1001020300,Stroke among adults aged >=18 years,3.3,2.9,3.7
1001020802,Stroke among adults aged >=18 years,2.8,2.6,3.1
1023956800,Stroke among adults aged >=18 years,4.9,4.4,5.4
1011952100,Stroke among adults aged >=18 years,6.8,6.2,7.6
1009050602,Stroke among adults aged >=18 years,2.8,2.5,3
1005950300,Stroke among adults aged >=18 years,6.8,6.1,7.4
1003010905,Stroke among adults aged >=18 years,2.9,2.6,3.2
1073005302,Stroke among adults aged >=18 years,3.5,3.1,4
1013952700,Stroke among adults aged >=18 years,4.8,4.3,5.3
1055001600,Stroke among adults aged >=18 years,4.6,4.1,5.2
1055011200,Stroke among adults aged >=18 years,4.7,4.2,5.2
1023957000,Stroke among adults aged >=18 years,5.2,4.7,5.7
1041963400,Stroke among adults aged >=18 years,3.7,3.3,4
1003011501,Stroke among adults aged >=18 years,3.9,3.4,4.5
1015000900,Stroke among adults aged >=18 years,4.8,4.1,5.6
1015001800,Stroke among adults aged >=18 years,3.1,2.8,3.4
1069041000,Stroke among adults aged >=18 years,5,4.5,5.5
1017954300,Stroke among adults aged >=18 years,3.8,3.4,4.2
1003010904,Stroke among adults aged >=18 years,3.5,3.2,3.9
1073000100,Stroke among adults aged >=18 years,5.1,4.6,5.6
1007010004,Stroke among adults aged >=18 years,4,3.6,4.3
1035960600,Stroke among adults aged >=18 years,5.1,4.6,5.6
1059973200,Stroke among adults aged >=18 years,4,3.6,4.4
1015000600,Stroke among adults aged >=18 years,5,4.5,5.6
1005950200,Stroke among adults aged >=18 years,4.6,4.2,5
1003010400,Stroke among adults aged >=18 years,3.1,2.8,3.4
1015000500,Stroke among adults aged >=18 years,8.4,7.4,9.4
1003010600,Stroke among adults aged >=18 years,4.5,4.1,4.9
